300
('X', (4, 3), (4, 4)), 284.999600875999
('O', (2, 0), (2, 1)), 291.9994074560018
('X', (5, 3), (4, 3)), 270.7491673839977
('O', (3, 0), (3, 1)), 283.9990932209985
('X', (5, 4), (5, 3)), 257.2114413159943
('X', (5, 5), (5, 4)), 275.9986712829923
('X', (4, 5), (3, 5)), 243.252989772991
('O', (1, 0), (2, 0)), 267.998328236994
('O', (1, 5), (2, 5)), 231.09009784699447
('O', (0, 5), (1, 5)), 259.9980452489981
('O', (0, 2), (0, 3)), 219.53523690699512
('O', (5, 2), (4, 2)), 251.99775046500145
('O', (5, 1), (5, 0)), 208.55801524799608
('X', (5, 5), (4, 5)), 243.99745074400562
('O', (5, 2), (5, 1)), 198.12964887999988
('O', (3, 2), (3, 3)), 235.9970911170094
('O', (2, 2), (1, 2)), 188.22283525600506
('O', (2, 3), (2, 4)), 227.9967778880091
('X', (5, 2), (5, 5)), 178.8115196390063
('X', (3, 2), (2, 2)), 219.99647972401
('X', (3, 4), (5, 2)), 169.8706967330072
