300
('X', (3, 1), (3, 2)), 284.9995672559962
('O', (2, 3), (2, 4)), 291.999471643001
('O', (2, 1), (2, 2)), 270.74892904299486
('X', (4, 1), (4, 2)), 283.9992115050045
('O', (1, 1), (1, 2)), 256.5881984699954
('O', (0, 1), (0, 2)), 275.998948227003
('O', (2, 1), (3, 1)), 243.7584050919977
('X', (4, 0), (3, 0)), 267.8957860600058
('O', (2, 0), (2, 1)), 231.57021029900352
('O', (1, 0), (2, 0)), 259.8897972240011
('X', (5, 0), (5, 1)), 219.9915491530046
('X', (4, 0), (5, 0)), 251.88933240400365
('X', (4, 1), (4, 0)), 208.9918004680003
('X', (4, 3), (3, 3)), 243.8889120870008
('O', (0, 0), (1, 0)), 198.54190517799725
('X', (4, 5), (4, 4)), 235.88868771499983
('X', (0, 5), (1, 5)), 188.6144216180037
('X', (0, 3), (1, 3)), 227.88844566599437
('X', (0, 4), (1, 4)), 179.1834584850003
('O', (0, 1), (0, 0)), 219.8881061639986
('X', (0, 5), (0, 4)), 170.22402723699633
('X', (0, 3), (1, 1)), 211.88783962399611
('X', (0, 5), (4, 1)), 161.71244387199113
