300
('O', (2, 5), (2, 4)), 284.999557506002
('X', (2, 3), (3, 3)), 291.9994412150045
('X', (1, 3), (2, 3)), 270.74907290300325
('O', (3, 5), (2, 5)), 283.9988572150105
('X', (1, 2), (2, 2)), 257.2113052459972
('X', (0, 2), (0, 1)), 275.99825951501407
('X', (0, 5), (0, 4)), 243.40218710699264
('O', (4, 5), (3, 5)), 267.9977692710163
('O', (5, 5), (5, 4)), 231.23166417199536
('O', (4, 5), (4, 4)), 259.9975703230157
('X', (1, 5), (1, 4)), 219.66962736999994
('O', (5, 5), (4, 5)), 251.99725035701704
('O', (0, 5), (5, 5)), 208.68581220500346
