300
('X', (5, 3), (4, 3)), 297.99961657100357
('O', (3, 2), (3, 3)), 291.1759190559969
('O', (5, 2), (4, 2)), 295.99899346000166
('O', (5, 1), (4, 1)), 282.3521557299973
('X', (5, 5), (4, 5)), 293.99840523799503
('X', (5, 4), (4, 4)), 273.5282002409949
('O', (5, 3), (5, 2)), 291.99795178499335
('O', (5, 5), (3, 4)), 264.7042146619933
('O', (5, 3), (2, 4)), 289.9976896119988
('O', (5, 5), (2, 3)), 255.88033446599002
('O', (5, 3), (1, 2)), 287.9972117169964
('X', (5, 5), (5, 4)), 247.05645283198828
('O', (5, 1), (5, 0)), 285.99670390399115
('X', (5, 3), (3, 2)), 238.23265796498163
('X', (5, 5), (3, 5)), 283.99631439898803
('X', (5, 3), (3, 1)), 229.40893476797646
