300
('O', (2, 1), (2, 2)), 297.999402620997
('X', (3, 5), (3, 4)), 291.1759802750021
('O', (1, 1), (1, 2)), 295.9992503419926
('X', (2, 5), (2, 4)), 282.33116016200074
('O', (3, 1), (2, 1)), 293.99889638599416
('O', (3, 2), (3, 1)), 273.50731190700026
('X', (0, 5), (1, 5)), 291.9583807289964
('O', (4, 2), (5, 2)), 264.6834282270065
('O', (4, 1), (4, 2)), 289.9582332709979
('X', (0, 1), (0, 2)), 255.85930267600634
('O', (4, 0), (3, 0)), 287.95790724200197
('X', (0, 0), (0, 1)), 247.03550712300785
('X', (1, 0), (1, 1)), 285.95755319199816
('O', (4, 1), (4, 0)), 238.21172761000344
('O', (5, 1), (5, 0)), 283.95716203699703
('X', (0, 0), (1, 0)), 229.3879902290064
('X', (2, 0), (3, 2)), 281.9568674119946
