300
('O', (1, 2), (2, 2)), 295.999511728005
('X', (0, 3), (1, 3)), 291.1757847339977
('O', (0, 2), (1, 2)), 291.99932131901005
('X', (0, 4), (0, 3)), 282.35199375799857
('X', (3, 4), (2, 4)), 287.9988081850097
('X', (5, 4), (5, 3)), 273.5279667719951
('X', (4, 4), (3, 4)), 283.9981723580131
('X', (4, 3), (3, 3)), 264.7039037089926
('X', (4, 1), (4, 2)), 279.9978668340118
('X', (2, 1), (3, 1)), 255.4408239829936
('X', (2, 0), (2, 1)), 275.99744268701033
('O', (0, 1), (0, 2)), 246.61693049199675
('O', (0, 0), (0, 1)), 271.9971119180118
('X', (5, 0), (4, 0)), 237.79290005299845
('O', (1, 0), (0, 0)), 267.996755889013
('O', (1, 1), (1, 0)), 228.96910571199987
('O', (1, 4), (0, 4)), 263.94371687700914
('O', (1, 5), (1, 4)), 220.14527637900028
('O', (5, 5), (4, 5)), 259.9433098960144
('X', (5, 1), (5, 0)), 211.32133895900188
('O', (5, 4), (4, 4)), 255.94305625201378
('X', (4, 1), (5, 1)), 202.49761386700266
('X', (1, 1), (5, 2)), 251.94263804001093
