300
('X', (2, 3), (3, 3)), 284.9996355769981
('O', (2, 0), (2, 1)), 293.99946613200154
('X', (0, 3), (1, 3)), 270.74929848399915
('O', (3, 0), (3, 1)), 287.9989993679992
('X', (0, 1), (1, 1)), 257.2113964020027
('O', (2, 0), (1, 0)), 281.998395057999
('O', (3, 0), (4, 0)), 244.35037976099557
('X', (0, 5), (1, 5)), 275.9981603339984
('O', (2, 0), (3, 0)), 232.13229578099708
('O', (2, 2), (2, 3)), 269.9979703950012
('O', (1, 2), (2, 2)), 220.5253088659956
('X', (0, 4), (1, 4)), 263.9975651019995
('O', (0, 2), (1, 2)), 209.49857845899533
('O', (0, 1), (0, 2)), 257.99721857999975
('X', (0, 3), (0, 4)), 199.02328527699865
('X', (0, 5), (3, 5)), 251.85945618100232
('X', (0, 3), (2, 0)), 189.07175567899685
('X', (0, 5), (5, 0)), 245.7814040680023
('X', (0, 3), (5, 1)), 179.6177911880004
('X', (0, 5), (0, 3)), 239.78113811000367
('X', (0, 0), (0, 5)), 170.6364772099987
('X', (2, 4), (2, 5)), 233.78098450800462
