300
('O', (2, 4), (2, 3)), 293.99967068299884
('X', (3, 5), (2, 5)), 291.1760027900018
('X', (3, 4), (3, 3)), 287.999333269996
('O', (1, 4), (1, 3)), 282.3205501900011
('X', (4, 4), (4, 3)), 281.9989195109956
('X', (5, 4), (5, 3)), 273.4966355760007
('O', (3, 4), (4, 4)), 275.99855782999293
('X', (5, 5), (4, 5)), 264.6727572419986
('O', (3, 5), (3, 4)), 269.99812373199165
('O', (3, 2), (3, 1)), 255.84889891799685
('O', (4, 2), (4, 1)), 263.99778446098935
('O', (3, 2), (4, 2)), 247.0250791879953
('O', (0, 2), (1, 2)), 257.99741246398844
('O', (0, 5), (0, 4)), 238.20129768099287
('O', (1, 5), (0, 5)), 251.9971894149894
('X', (5, 4), (5, 5)), 229.37753739999607
('X', (2, 4), (1, 4)), 245.99671818498973
('X', (5, 4), (3, 5)), 220.55361395799264
