300
('O', (2, 3), (2, 2)), 293.9994544750007
('O', (2, 4), (2, 3)), 291.17600147600024
('X', (3, 1), (3, 2)), 287.998996387003
('X', (1, 1), (1, 2)), 282.35211877799884
('X', (4, 1), (4, 2)), 281.99864344100206
('X', (5, 1), (5, 2)), 273.52830508999614
('O', (4, 4), (4, 3)), 275.8963820450008
('X', (3, 1), (4, 1)), 264.70433234599477
('O', (5, 4), (4, 4)), 269.895927151003
('O', (5, 5), (4, 5)), 255.88047231099335
('X', (2, 1), (3, 1)), 263.89561525200406
('O', (5, 4), (5, 3)), 247.0567296569934
('O', (5, 5), (5, 4)), 257.895317374001
('X', (2, 0), (3, 0)), 238.23282166299032
('X', (2, 1), (2, 0)), 251.89490937499795
('X', (0, 1), (1, 1)), 229.40879943598702
('X', (0, 0), (0, 1)), 245.89458969699626
('X', (1, 0), (0, 0)), 220.58508759298275
('X', (1, 3), (0, 3)), 239.89432898199448
('X', (1, 4), (2, 4)), 211.76134974097658
('X', (0, 4), (1, 4)), 233.89393316299538
('O', (3, 5), (3, 4)), 202.93738280997786
('O', (1, 5), (2, 5)), 227.89352460898954
('X', (0, 5), (0, 4)), 194.11356240497844
('X', (0, 2), (3, 3)), 221.89318871798605
